Course Name,Course Code,Course ID,Academic Term,Class,Class ID,Section,Section ID,Core Code,Core Text,Primary Instructor Formatted Name,Primary Instructor Link BLue Id,Course Section,Assignment Name,Assignment ID
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,Preparatory Assignment 8,10170383
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,Reading Quiz 11-13-18,10172608
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,Preparatory Assignment 10,10175668
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,Reading Quiz 11-27-18,10176407
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,CC Quiz 11,10177198
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,Take Home Final,10178305
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,Reading Quiz 12-4-18,10179494
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,Final Exam,10179960
PS210-003: Intro Comparative Pol (Fall 2018),PS210-003,1924060,Fall 2019,PS  210,98003671,Section 003,97343662,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-003,Bonus Quiz,10179966
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Section 2 (Prep and Participation),10136736
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Section 1 Comprehension Check Quiz,10136901
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Section 2 Comprehension Check Quiz,10142624
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Preparatory Assignment for Section 3,10142991
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Brazil Documentary Quiz,10143358
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Prep Assigment #4,10146431
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Section 3 Comprehension Check Quiz,10146615
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Reading Quiz 1 (Do-Over),10147433
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Section 4 Concept Check Quiz,10148663
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Prep Assignment #5,10149159
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Section 5 Comprehension Check Quiz,10152330
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Prep Assignment due by Section 6,10152338
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Reading Quiz 2 (9-27-18),10152424
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Section 6 Concept Check Quiz,10154344
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Battle for Bittora Quiz,10155125
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Roll Call Attendance,10158085
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Midterm Exam 1,10160877
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Concept Check Quiz Section 8,10160931
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Prep Assignment due by Section 9,10161227
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Prep Assignment due by Section 10,10163881
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Section 9 Concept Check Quiz,10164321
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Reading Quiz 10-25-18,10164756
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,S10 Concept Check Quiz,10166326
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Prep Assignment due by Section 11,10167282
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Concept Check Quiz for S11,10169621
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Free Reading Quiz,10169856
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Prep Assignment Due Section 12,10169864
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Reading Quiz 11-13-18,10172609
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Prep Assignment Due Section 13,10173078
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Section 12 CCQ,10175683
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Reading Quiz 11-27-18,10176408
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Take Home Final,10178306
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Section 13 CCQ,10178476
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,Reading Quiz 12-4-18,10179496
PS210-004: Intro Comparative Pol (Fall 2018),PS210-004,1924061,Fall 2019,PS  210,98003671,Section 004,97343666,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-004,In-Class Final,10188539
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Section 2 (Prep and Participation),10136737
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Section 1 Comprehension Check Quiz,10136902
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Section 2 Comprehension Check Quiz,10142749
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Preparatory Assignment for Section 3,10142994
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Brazil Documentary Quiz,10143360
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Prep Assigment #4,10146449
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Section 3 Comprehension Check Quiz,10146630
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Reading Quiz 1 (Do-Over),10147434
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Section 4 Concept Check Quiz,10148665
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Prep Assignment #5,10149160
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Section 5 Comprehension Check Quiz,10152335
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Prep Assignment due by Section 6,10152340
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Reading Quiz 2 (9-27-18),10152425
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Battle for Bittora Quiz,10155126
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Section 6 Concept Check Quiz,10155534
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Roll Call Attendance,10158105
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Midterm Exam 1,10160886
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Concept Check Quiz Section 8,10160939
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Prep Assignment due by Section 9,10161228
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Prep Assignment due by Section 10,10163883
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Section 9 Concept Check Quiz,10164345
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Reading Quiz 10-25-18,10164757
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Prep Assignment due by Section 11,10167283
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Concept Check Quiz for S11,10169626
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Free Reading Quiz,10169860
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Prep Assignment Due Section 12,10169865
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,S10 Concept Check Quiz,10170707
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Reading Quiz 11-13-18,10172610
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Prep Assignment Due Section 13,10173081
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Section 12 CCQ,10175684
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Reading Quiz 11-27-18,10176410
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Take Home Final,10178308
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Section 13 CCQ,10178477
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,Reading Quiz 12-4-18,10179497
PS210-005: Intro Comparative Pol (Fall 2018),PS210-005,1924062,Fall 2019,PS  210,98003671,Section 005,97392267,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-005,In-Class Final,10188540
PS210-006: Intro Comparative Pol (Fall 2018),PS210-006,1924063,Fall 2019,PS  210,98003671,Section 006,97397631,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-006,Section 2 (Prep and Participation),10136738
PS210-006: Intro Comparative Pol (Fall 2018),PS210-006,1924063,Fall 2019,PS  210,98003671,Section 006,97397631,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-006,CC Quiz 1,10136903
PS210-006: Intro Comparative Pol (Fall 2018),PS210-006,1924063,Fall 2019,PS  210,98003671,Section 006,97397631,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-006,Preparatory Assignment 2,10141274
PS210-006: Intro Comparative Pol (Fall 2018),PS210-006,1924063,Fall 2019,PS  210,98003671,Section 006,97397631,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-006,CC Quiz 2,10141275
PS210-006: Intro Comparative Pol (Fall 2018),PS210-006,1924063,Fall 2019,PS  210,98003671,Section 006,97397631,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-006,Brazil Documentary Quiz,10143361
PS210-006: Intro Comparative Pol (Fall 2018),PS210-006,1924063,Fall 2019,PS  210,98003671,Section 006,97397631,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-006,CC Quiz 3,10146422
PS210-006: Intro Comparative Pol (Fall 2018),PS210-006,1924063,Fall 2019,PS  210,98003671,Section 006,97397631,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-006,Reading Quiz 1 (Do-Over),10147436
PS210-006: Intro Comparative Pol (Fall 2018),PS210-006,1924063,Fall 2019,PS  210,98003671,Section 006,97397631,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-006,CC Quiz 4,10148349
PS210-006: Intro Comparative Pol (Fall 2018),PS210-006,1924063,Fall 2019,PS  210,98003671,Section 006,97397631,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-006,Preparatory Assignment 3,10148454
PS210-006: Intro Comparative Pol (Fall 2018),PS210-006,1924063,Fall 2019,PS  210,98003671,Section 006,97397631,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-006,Preparatory Assignment 4,10151935
PS210-006: Intro Comparative Pol (Fall 2018),PS210-006,1924063,Fall 2019,PS  210,98003671,Section 006,97397631,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-006,CC Quiz 5,10151936
PS210-006: Intro Comparative Pol (Fall 2018),PS210-006,1924063,Fall 2019,PS  210,98003671,Section 006,97397631,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-006,Reading Quiz 2 (9-27-18),10152426
PS210-006: Intro Comparative Pol (Fall 2018),PS210-006,1924063,Fall 2019,PS  210,98003671,Section 006,97397631,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-006,Battle for Bittora Quiz,10155128
PS210-006: Intro Comparative Pol (Fall 2018),PS210-006,1924063,Fall 2019,PS  210,98003671,Section 006,97397631,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-006,CC Quiz 6,10155535
PS210-006: Intro Comparative Pol (Fall 2018),PS210-006,1924063,Fall 2019,PS  210,98003671,Section 006,97397631,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-006,Roll Call Attendance,10157653
PS210-006: Intro Comparative Pol (Fall 2018),PS210-006,1924063,Fall 2019,PS  210,98003671,Section 006,97397631,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-006,Participation,10157661
PS210-006: Intro Comparative Pol (Fall 2018),PS210-006,1924063,Fall 2019,PS  210,98003671,Section 006,97397631,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-006,Midterm Exam,10160975
PS210-006: Intro Comparative Pol (Fall 2018),PS210-006,1924063,Fall 2019,PS  210,98003671,Section 006,97397631,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-006,CC Quiz 7,10161510
PS210-006: Intro Comparative Pol (Fall 2018),PS210-006,1924063,Fall 2019,PS  210,98003671,Section 006,97397631,GDY,Global Dynamics,Betul  Demirkaya,BDE254,PS210-006,Preparatory Assignment 5,10161739
